A,B,C,D,E,F,G,H,I,class_label
37,0,79,5,2,-13,43,77,34,0
51,-1,85,0,50,-5,34,36,2,0
37,0,83,0,36,25,46,46,0,0
37,-5,97,0,36,-28,60,61,2,0
55,0,77,0,-24,-9,21,103,82,3
46,5,87,0,46,7,41,41,0,0
56,2,98,0,44,-5,42,54,12,3
37,0,77,0,26,-5,40,51,10,0
108,2,109,1,72,3,1,36,36,4
55,0,77,0,-10,4,21,87,66,3
37,0,79,0,24,-9,42,55,14,0
52,0,79,0,52,0,27,27,0,0
47,-3,84,0,46,0,37,38,0,0
49,0,78,5,50,0,29,29,0,0
41,0,89,7,38,-9,48,50,2,0
37,0,79,0,24,-29,42,55,14,0
41,-1,78,0,42,16,37,37,0,0
43,0,99,0,42,0,56,58,2,0
42,1,79,3,42,0,37,38,0,0
55,0,95,0,52,7,40,44,4,3
82,0,85,0,-10,-20,3,95,92,4
46,2,78,0,46,11,32,32,0,0
56,5,97,-1,46,0,40,50,10,3
37,0,82,-1,8,0,45,74,30,0
44,-1,86,0,44,8,43,42,0,0
46,4,76,0,46,10,30,29,0,0
37,0,106,0,34,-15,69,72,4,0
37,0,76,0,26,-12,40,50,10,0
37,0,76,-1,36,-9,39,40,2,0
44,1,76,0,44,11,32,32,0,0
55,0,77,0,38,26,22,39,16,3
51,0,80,0,50,-6,29,31,2,0
55,-2,98,0,44,-3,42,54,12,3
37,0,76,-2,20,-3,40,55,16,0
84,0,88,0,0,25,3,88,84,4
56,0,96,0,52,14,40,44,4,3
37,0,77,0,-2,-4,41,80,40,0
50,1,86,-2,50,0,35,37,2,0
37,0,100,-5,28,0,64,72,8,0
55,0,95,1,38,1,40,57,16,3
43,0,88,0,44,12,45,44,0,0
54,3,86,0,54,0,32,32,0,0
50,0,85,-6,50,0,35,36,0,0
79,-1,83,-13,-6,159,4,91,88,4
46,-3,83,0,46,6,37,36,0,0
53,3,88,0,54,2,34,33,0,0
41,-5,84,0,42,0,43,43,0,0
37,0,78,0,26,2,41,52,12,0
56,0,82,4,54,-19,26,28,2,0
49,0,87,7,50,16,38,38,0,0
41,0,83,0,42,10,41,41,0,0
46,-1,86,-1,44,-30,41,42,2,0
37,0,77,0,34,2,40,43,4,0
37,0,81,0,10,-24,45,71,26,0
53,-2,79,0,52,-30,25,27,2,0
48,0,78,6,46,0,30,32,2,0
56,0,79,0,16,10,23,63,40,3
41,0,77,0,38,-15,37,39,2,0
37,0,106,6,28,0,69,78,8,0
50,1,86,-6,50,-1,35,37,2,0
41,-1,78,0,42,4,37,37,0,0
41,4,102,0,38,0,61,63,2,0
79,0,83,0,-40,-20,4,125,120,4
105,4,106,0,70,0,1,36,34,4
51,1,83,0,52,10,31,31,0,0
104,-5,105,-4,70,0,1,35,34,4
37,0,76,-2,26,1,39,50,12,0
44,1,80,0,44,7,36,36,0,0
49,0,88,0,50,15,40,39,0,0
55,0,90,-1,54,0,36,36,0,0
49,0,85,0,50,22,36,36,0,0
55,0,97,8,42,0,41,55,14,3
44,0,76,0,42,-21,32,35,2,0
101,0,102,0,70,-19,1,32,32,4
52,-4,77,0,52,0,25,26,0,0
46,1,83,0,44,-20,37,39,2,0
37,0,77,0,2,-5,40,74,34,0
52,0,81,-4,52,0,29,30,0,0
83,0,86,0,-6,-19,3,94,90,4
36,-5,82,0,36,0,46,46,0,0
44,-3,86,0,44,3,43,42,0,0
54,-2,81,0,54,0,28,27,0,0
43,-3,86,-1,44,8,42,42,0,0
41,1,86,0,38,-7,45,47,2,0
43,0,86,4,42,-10,42,44,2,0
37,2,75,0,28,0,38,46,8,0
42,4,81,5,42,0,39,39,0,0
44,0,86,-3,44,-4,42,42,0,0
55,0,78,0,42,-1,23,37,14,3
55,0,93,4,54,0,37,39,2,0
38,0,92,0,12,5,54,79,24,0
49,0,81,0,46,-13,33,35,2,0
37,2,108,0,36,0,71,72,0,0
37,0,83,-2,16,0,46,67,22,0
48,0,85,0,46,-6,37,39,2,0
55,0,97,0,50,6,42,48,6,3
43,-3,76,0,44,12,33,32,0,0
39,1,81,-3,38,0,41,42,0,0
37,0,74,0,30,17,37,43,6,0
37,0,108,-5,34,-2,71,74,4,0
43,0,88,-1,42,-8,45,47,2,0
49,-1,86,0,46,-28,37,39,2,0
37,0,95,0,8,-24,58,87,30,0
55,0,79,-1,20,-26,23,58,34,3
79,0,83,0,-42,29,4,127,122,4
53,2,88,0,52,-3,35,36,2,0
49,-1,86,0,46,-30,37,40,2,0
37,0,81,-3,30,0,45,50,6,0
42,0,76,-3,42,-5,34,35,2,0
54,-4,82,0,54,0,28,28,0,0
37,0,77,6,36,0,41,41,0,0
37,0,96,0,38,19,59,57,0,0
56,-1,96,0,54,9,40,42,2,0
52,-3,81,0,52,-1,29,30,0,0
50,-2,86,4,50,0,36,37,0,0
37,1,98,0,30,-1,61,67,6,0
42,-5,97,8,42,0,55,56,0,0
44,1,90,1,44,14,47,46,0,0
47,0,81,-3,46,0,33,34,0,0
45,0,84,0,44,0,40,41,0,0
48,0,88,1,46,0,39,41,2,0
38,5,102,0,38,3,64,63,0,0
49,-2,79,0,46,-21,31,33,2,0
42,0,90,5,42,0,49,49,0,0
44,0,79,5,44,0,35,35,0,0
56,0,79,3,6,0,23,74,50,3
37,0,83,0,18,16,47,65,18,0
38,0,77,5,38,0,39,38,0,0
44,0,80,0,44,6,36,36,0,0
47,-1,106,0,46,0,59,60,0,0
42,-1,83,0,42,0,41,42,2,0
49,0,81,0,46,-8,32,34,2,0
37,0,81,-5,36,-15,43,44,2,0
45,4,86,-2,44,0,41,42,2,0
82,0,86,0,-10,31,3,96,92,4
49,0,78,0,46,-4,29,32,2,0
51,-5,81,0,52,0,30,30,0,0
56,0,76,0,-10,1,20,86,66,3
43,-1,80,0,42,-10,37,39,2,0
45,-1,77,0,44,-6,31,33,2,0
37,0,76,0,24,6,39,53,14,0
49,-2,81,-6,50,-9,32,32,0,0
56,0,77,0,-12,18,21,90,68,3
51,0,87,2,52,16,36,35,0,0
84,5,87,7,-4,0,3,92,88,4
47,5,87,4,46,0,40,41,0,0
37,0,103,0,20,22,66,82,16,0
55,3,82,0,54,0,27,28,0,0
39,-4,97,0,38,0,59,59,0,0
37,0,80,0,20,28,43,59,16,0
44,5,86,0,44,6,42,42,0,0
37,0,78,0,12,-9,41,65,24,0
55,-1,86,0,54,-14,30,32,2,0
37,0,79,0,12,16,42,66,24,0
53,-1,80,-1,54,-1,27,26,0,0
41,-2,81,0,42,12,40,39,0,0
55,0,79,0,18,-24,23,61,38,3
52,0,88,2,52,0,36,37,0,0
37,0,75,0,26,-1,38,49,10,0
44,-1,91,-8,44,0,47,47,0,0
42,5,77,-1,42,0,36,36,0,0
45,0,83,0,44,-14,38,39,2,0
41,0,86,-2,38,-11,45,47,2,0
37,0,76,7,26,-7,39,50,12,0
85,0,88,0,6,21,3,83,80,4
37,0,76,-1,26,-26,39,50,10,0
45,0,74,-7,44,0,29,30,2,0
46,1,81,0,46,6,35,35,0,0
46,5,77,0,46,16,31,30,0,0
37,0,79,-5,28,16,42,50,8,0
55,0,79,0,24,-23,23,55,32,3
55,0,29,-674,-22,-1,-26,52,78,4
37,-3,76,0,34,0,39,43,4,0
41,0,100,0,38,-5,59,61,2,0
75,6,79,2,-42,0,4,123,118,4
55,0,97,0,52,19,41,45,4,3
45,0,100,0,46,27,54,53,0,0
54,-1,81,-5,54,-7,27,27,0,0
46,0,109,0,46,7,64,63,0,0
37,0,77,0,-22,-8,41,101,60,0
46,0,79,0,46,8,33,32,0,0
37,0,76,-1,26,-4,40,50,10,0
53,-1,90,0,54,16,37,36,0,0
56,3,80,0,-2,1,24,83,58,3
45,-1,77,0,46,10,32,31,0,0
45,2,86,0,44,0,42,42,0,0
37,0,104,0,26,3,66,78,12,0
48,4,79,1,46,0,31,32,2,0
49,0,86,0,50,2797,37,37,0,0
39,-5,84,0,38,0,45,46,0,0
43,0,87,0,44,14,44,43,0,0
55,0,77,0,26,-17,21,51,30,3
55,0,81,0,-10,-29,25,91,66,3
55,0,77,-3,16,-7,21,61,40,3
43,-5,79,-1,42,4,36,38,2,0
82,0,85,0,-6,13,3,93,90,4
37,0,79,-4,0,0,42,79,36,0
55,0,97,0,50,12,42,48,6,3
37,0,78,0,-4,12,41,83,42,0
45,1,79,0,44,-8,33,35,2,0
37,0,80,0,16,-11,43,65,22,0
86,7,89,0,8,0,3,81,78,4
37,0,105,1,34,26,68,71,4,0
105,5,106,-7,70,0,1,36,36,4
105,5,106,4,70,0,1,36,36,4
37,-4,90,0,28,0,53,62,8,0
44,-3,106,-4,44,2,62,62,0,0
38,0,77,0,36,-25,40,41,2,0
56,0,96,7,46,0,40,50,10,3
55,0,77,-4,-10,0,21,87,66,3
37,0,83,0,28,-25,46,54,8,0
49,-1,106,0,50,0,57,57,0,0
55,0,76,0,-14,-5,21,92,70,3
37,0,106,-2,36,0,69,70,0,0
55,0,95,2,36,-21,40,59,20,3
41,0,108,0,42,4,67,67,0,0
37,0,76,0,34,-9,39,42,2,0
41,1,76,0,38,-27,34,37,2,0
39,-5,86,0,38,0,47,48,0,0
51,4,85,0,50,0,34,36,2,0
41,0,81,-6,42,21,40,39,0,0
37,1,90,-2,6,0,53,85,32,0
49,0,95,0,46,-23,46,48,2,0
37,-1,79,-5,36,-8,42,43,0,0
38,0,106,0,38,18,68,67,0,0
38,4,90,-1,6,-19,52,84,32,0
42,0,83,3,42,0,41,42,2,0
105,0,107,-3,70,-4,1,37,36,4
56,0,81,0,-18,29,25,99,74,3
54,0,83,0,54,0,29,29,0,0
37,0,79,0,6,-29,42,74,32,0
50,-1,85,0,50,0,35,36,0,0
55,0,93,0,2,-3,38,91,52,3
37,0,76,0,28,27,39,47,8,0
37,0,76,0,34,-25,39,42,4,0
51,4,78,0,50,-18,27,29,2,0
37,0,79,0,12,8,43,66,24,0
48,-2,80,0,46,-4,32,34,2,0
44,0,86,0,42,-21,43,45,2,0
55,-2,91,0,54,0,36,37,0,0
37,0,79,-4,10,0,42,68,26,0
38,-1,77,0,38,0,40,39,0,0
42,0,79,-2,42,0,36,37,2,0
82,0,86,0,-12,-2,3,99,96,4
53,-2,84,0,54,0,31,30,0,0
106,0,108,0,72,1,1,35,34,4
57,5,85,0,56,0,28,28,0,0
47,-5,86,-2,46,0,39,40,0,0
45,2,79,0,44,0,35,35,0,0
37,0,77,0,36,-2,40,41,2,0
55,0,96,0,50,-14,41,47,6,3
49,0,83,0,46,-23,34,37,2,0
37,0,102,2,36,0,65,66,2,0
56,2,95,0,42,-11,40,54,14,3
50,1,84,0,50,0,34,35,2,0
37,0,76,0,34,19,39,42,2,0
45,0,78,0,44,-1,33,34,2,0
38,-2,82,-3,38,-5,44,43,0,0
46,2,81,1,46,14,35,35,0,0
37,0,76,-7,36,-20,39,40,2,0
37,-5,78,0,-2,0,41,81,40,0
38,0,77,0,38,5,39,38,0,0
41,0,86,0,42,28,46,45,0,0
78,4,82,0,-42,0,4,126,122,4
49,0,79,0,46,-5,30,32,2,0
56,0,95,0,46,7,40,49,10,3
56,-1,78,-4,26,-6,22,52,30,3
55,0,96,0,44,13,41,52,12,3
43,0,82,0,44,19,39,38,0,0
37,0,80,0,18,15,43,62,18,0
42,-1,84,-1,42,0,42,43,0,0
37,0,104,-3,18,0,66,86,20,0
42,3,77,-6,42,0,34,35,2,0
38,0,79,0,38,5,41,40,0,0
38,0,77,7,38,0,39,38,0,0
53,0,81,0,54,19,28,27,0,0
107,-4,108,0,70,0,1,38,36,4
37,0,78,0,-6,-19,41,86,44,0
46,0,88,0,46,8,43,42,0,0
55,0,77,0,-6,-3,21,85,64,3
51,0,80,0,50,-18,29,31,2,0
46,0,86,0,46,4,41,40,0,0
76,0,81,6,-40,7,5,122,116,4
64,3,113,0,64,22,48,48,0,0
45,3,76,0,44,0,30,32,2,0
56,0,79,0,16,20,23,63,40,3
54,-5,78,1,54,0,24,24,0,0
49,0,82,0,50,5,33,33,0,0
56,0,96,0,54,-1,40,42,2,0
51,0,82,0,50,-4,31,33,2,0
37,0,78,0,20,-12,42,57,16,0
44,1,81,2,42,-13,37,39,2,0
37,0,105,0,20,-26,68,84,16,0
49,0,95,2,46,-18,47,49,2,0
41,0,88,-1,38,-16,48,50,2,0
49,1,79,0,46,-4,30,32,2,0
37,0,80,0,20,-20,43,59,16,0
58,4,84,0,56,0,26,27,0,0
47,4,76,0,46,0,29,30,0,0
45,0,85,1,46,18,40,39,0,0
55,0,79,0,20,-7,23,58,34,3
37,0,104,1,26,16,67,78,12,0
53,0,109,1,52,-2,56,57,2,0
37,-2,75,0,34,1,38,41,4,0
53,0,85,0,52,-1,32,33,2,0
85,0,88,0,0,-10,3,88,86,4
44,2,102,0,44,16,59,58,0,0
50,4,86,0,50,0,36,37,0,0
42,-3,77,2,42,0,35,35,0,0
55,0,95,-2,42,-9,40,54,14,3
38,1,75,0,36,-6,37,39,2,0
37,0,80,3,36,-8,43,44,2,0
50,1,78,0,50,0,29,29,0,0
77,3,81,0,-42,0,4,125,120,4
48,-1,84,4,46,0,36,37,2,0
51,0,83,0,50,-14,32,33,2,0
39,2,85,0,38,0,46,46,0,0
56,0,81,0,-4,7,25,86,62,3
46,0,81,-7,44,-30,35,37,2,0
45,-1,87,-3,44,-5,42,43,2,0
37,0,83,0,10,-1,46,72,26,0
55,0,82,0,54,7,26,28,2,0
56,0,95,-5,42,0,40,54,14,3
51,0,87,0,52,6,36,35,0,0
59,0,108,0,56,-7,49,51,2,0
43,0,79,0,44,23,36,35,0,0
37,0,108,8,36,0,71,72,0,0
56,1,77,0,18,3,22,59,38,3
43,0,77,5,44,22,34,34,0,0
37,0,100,0,36,-2,63,64,2,0
37,0,103,0,24,-6,66,80,14,0
49,0,88,1,50,7,39,39,0,0
49,1,82,0,50,6,33,33,0,0
49,0,106,0,46,-19,58,60,2,0
55,0,95,-1,36,-7,39,59,20,3
51,0,86,0,52,6,35,34,0,0
38,-4,100,0,38,0,63,62,0,0
45,0,82,3,44,-4,37,38,2,0
44,1,76,0,44,7,32,32,0,0
45,-1,83,0,46,8,37,36,0,0
37,0,98,0,34,29,61,64,4,0
37,0,106,-2,28,0,69,77,8,0
49,1,82,0,50,8,33,33,0,0
38,0,107,0,38,13,69,68,0,0
43,-3,79,8,42,0,37,38,2,0
79,0,83,-3,-40,0,4,125,120,4
47,0,88,3,46,0,42,42,0,0
55,0,77,0,-28,-1,21,105,84,3
54,0,81,-1,54,0,27,27,0,0
49,0,86,0,50,6,37,37,0,0
46,-1,83,0,46,0,36,36,0,0
44,28,77,0,28,0,33,48,16,1
48,-5,83,0,46,-1,34,36,2,0
37,0,78,0,20,27,42,57,16,0
41,5,80,0,38,-22,39,41,2,0
46,0,88,5,46,7,43,42,0,0
52,0,84,2,52,2,32,32,0,0
55,0,77,0,-30,-20,22,108,86,3
59,0,108,-5,60,17,49,48,0,0
45,0,89,0,44,-7,44,45,2,0
37,0,78,0,10,7,41,68,26,0
50,0,89,-2,50,0,39,40,0,0
49,0,90,0,50,7,42,41,0,0
43,0,89,2,42,0,46,48,2,0
44,4,81,0,44,5,37,37,0,0
37,0,82,5,20,3,45,61,16,0
55,0,81,-1,54,-2,26,27,2,0
56,1,98,0,46,18,42,51,10,3
46,0,83,-1,46,5,37,37,0,0
55,0,97,1,46,0,42,51,8,3
38,3,102,0,38,1,64,63,0,0
85,0,88,1,6,0,3,83,80,4
37,0,77,0,20,15,41,57,16,0
37,0,75,0,26,15,38,49,12,0
44,2,81,0,42,-17,37,39,2,0
37,0,76,0,26,-30,39,50,12,0
45,0,88,-2,46,22,42,41,0,0
41,-1,80,0,38,-16,39,41,2,0
43,5,90,0,42,0,47,49,2,0
44,0,79,0,44,3,35,35,0,0
37,0,79,4,12,0,43,66,24,0
46,0,79,6,46,0,33,33,0,0
45,0,83,-3,46,21,37,36,0,0
46,3,77,0,46,8,31,30,0,0
51,0,83,0,50,-2,32,34,2,0
37,0,76,6,28,31,39,48,8,0
53,0,81,0,52,-30,28,30,2,0
43,0,109,-3,42,-3,66,67,2,0
37,0,99,-2,28,-4,61,70,8,0
85,0,88,-23,0,0,3,88,84,4
37,0,107,0,28,-11,69,78,8,0
59,0,84,0,60,3,25,24,0,0
55,0,77,0,-24,-5,21,103,82,3
45,0,82,-15,44,0,37,38,0,0
44,3,86,-2,42,-11,42,44,2,0
37,0,83,0,6,5,46,77,32,0
37,1,109,10,26,0,71,83,12,0
51,0,86,0,52,4,35,35,0,0
49,0,81,0,50,25,32,32,0,0
37,0,84,0,18,-10,47,66,18,0
37,-2,108,-3,26,0,71,82,12,0
59,0,86,1,60,11,28,27,0,0
49,0,88,0,50,26,39,39,0,0
37,0,77,-1,16,-19,41,62,22,0
45,-4,87,0,46,20,42,41,0,0
48,0,81,0,46,-8,32,34,2,0
106,0,107,-1,72,3,1,35,34,4
37,0,104,-4,20,0,67,83,16,0
80,4,84,0,-28,0,4,112,108,4
46,-1,77,0,46,0,31,31,0,0
49,2,81,0,46,-12,33,35,2,0
45,-2,82,0,44,0,37,38,2,0
45,5,82,0,44,0,37,38,2,0
37,0,78,0,8,-16,42,70,28,0
43,-1,77,0,42,-15,34,35,2,0
37,0,79,-5,12,0,42,66,24,0
45,2,77,0,44,0,32,33,0,0
37,0,77,1,36,-7,39,41,2,0
53,0,102,0,52,-1,49,50,2,0
49,0,86,0,46,-26,38,40,2,0
56,0,92,0,46,-24,36,46,10,3
55,0,95,0,52,-3,40,44,4,3
79,0,83,0,-30,12,4,114,110,4
37,0,76,0,36,11,40,40,0,0
43,0,79,0,42,-4,36,38,2,0
38,3,97,0,38,0,58,58,0,0
82,-1,86,-6,-40,0,4,128,124,4
55,0,82,0,-22,-21,26,105,78,3
52,1,83,5,52,0,30,31,0,0
41,0,86,0,42,8,46,45,0,0
51,4,79,0,52,14,27,27,0,0
49,0,86,1,50,16,38,37,0,0
45,0,79,0,46,15,34,33,0,0
37,0,92,0,20,24,55,71,16,0
44,0,83,1,44,0,38,39,0,0
49,0,111,0,50,6,62,62,0,0
55,0,78,0,12,8,23,65,42,3
55,-5,98,-1,52,3,42,46,4,3
77,1,81,1,-40,10,4,123,118,4
37,0,95,-3,16,15,58,80,22,0
55,0,96,0,50,10,41,47,6,3
41,-4,79,0,38,-15,38,40,2,0
44,1,75,-1,44,0,31,31,0,0
101,0,102,0,72,4,1,30,28,4
43,0,96,0,42,-6,53,55,2,0
37,0,76,4,30,22,39,45,6,0
43,-1,82,0,42,-3,39,41,2,0
37,0,106,5,18,0,69,88,18,0
37,0,104,0,16,-11,67,88,22,0
46,0,85,-2,46,7,39,39,0,0
37,0,81,8,36,0,44,44,0,0
37,0,76,-3,36,0,40,40,0,0
49,-5,77,-2,50,-4,28,28,0,0
46,0,81,3,46,7,35,35,0,0
55,-5,80,0,20,0,25,59,34,3
44,5,76,0,44,0,31,32,0,0
47,-3,76,0,46,0,30,30,0,0
37,0,94,0,10,19,57,84,28,0
56,0,77,0,46,-2,22,31,10,3
55,-5,81,0,-2,0,25,83,58,3
42,1,87,4,42,0,45,46,0,0
39,0,79,3,38,0,39,40,0,0
51,2,79,5,52,9,27,27,0,0
41,0,87,4,38,-2,46,48,2,0
47,-5,88,0,46,0,41,42,0,0
42,2,76,-3,42,0,35,35,0,0
53,0,87,0,52,-12,34,35,2,0
41,0,77,0,42,29,36,35,0,0
48,2,83,-1,46,0,34,36,2,0
46,-1,100,-7,46,0,54,53,0,0
55,0,92,-3,10,0,37,82,46,3
45,0,81,0,44,-23,36,37,2,0
45,2,87,5,44,0,42,43,2,0
44,0,84,0,44,16,40,40,0,0
55,4,84,0,54,0,29,30,2,0
37,5,77,-1,-22,2,41,101,60,0
55,0,79,0,16,1,23,63,40,3
46,3,102,0,46,6,57,56,0,0
46,0,80,0,44,-26,34,36,2,0
43,0,80,0,44,18,37,36,0,0
48,0,84,-6,46,0,36,37,2,0
55,1,79,3,54,0,24,24,0,0
37,0,98,2,30,0,61,67,6,0
56,0,97,0,44,31,41,53,12,3
39,0,77,0,38,0,37,38,0,0
44,0,77,1,44,1,34,34,0,0
56,0,96,1,34,-10,40,62,22,3
41,0,79,0,38,-23,38,41,2,0
42,2,81,-1,42,-1,40,40,0,0
46,-1,77,-3,46,-3,32,31,0,0
51,0,81,0,52,23,30,30,0,0
37,0,77,0,20,5,40,57,16,0
52,0,81,6,52,0,29,30,0,0
53,0,86,0,52,-9,33,34,2,0
46,0,86,-12,46,0,40,40,0,0
49,0,106,-7,46,-13,58,60,2,0
37,0,79,4,-6,0,42,86,44,0
56,-3,90,1,56,0,34,33,0,0
56,0,78,0,26,0,22,52,30,3
55,0,98,-1,42,0,42,57,14,3
43,2,86,0,44,31,42,42,0,0
55,0,83,0,-28,-23,27,111,84,3
37,0,77,0,-20,-1,41,98,58,0
37,0,78,0,2,-6,42,75,34,0
37,0,104,-5,18,16,67,86,18,0
41,0,81,0,38,-2,41,43,2,0
45,0,81,1,44,-9,35,37,2,0
55,-5,81,0,-10,-7,26,92,66,3
83,0,86,0,-6,-18,3,94,90,4
49,0,89,0,46,-24,40,42,2,0
56,5,97,0,46,-22,41,51,10,3
37,0,77,0,38,29,39,38,0,0
56,0,97,0,54,5,41,43,2,0
51,0,79,0,52,31,28,27,0,0
37,1,94,0,8,-4,57,86,30,0
45,-1,106,-2,44,-3,62,62,0,0
42,-3,80,0,42,0,38,39,0,0
37,0,77,0,-22,13,41,101,60,0
43,0,75,0,42,-7,32,34,2,0
106,-2,107,-4,72,0,1,35,34,4
42,-3,79,0,42,0,37,38,2,0
55,0,96,0,52,-20,41,44,4,3
41,-1,83,0,38,-6,42,44,2,0
41,3,85,0,42,10,44,44,0,0
37,0,77,0,-24,-28,41,103,62,0
37,0,76,0,28,27,39,48,8,0
37,0,76,0,24,10,39,53,14,0
37,0,86,0,36,-7,49,50,2,0
56,0,76,0,-10,-8,20,86,66,3
37,4,104,0,24,0,66,80,14,0
85,0,88,0,0,-14,3,88,86,4
37,0,76,2,24,0,40,53,14,0
46,0,81,0,44,-26,35,37,2,0
38,-4,110,0,38,0,72,71,0,0
105,-7,107,-3,70,0,2,37,34,4
37,0,82,0,34,0,45,48,4,0
45,-5,82,0,44,-3,37,38,2,0
55,1,86,0,54,-6,30,32,2,0
37,0,80,0,38,29,43,41,0,0
53,0,78,0,52,0,25,26,2,0
55,0,83,1,-30,6,27,114,86,3
47,1,79,5,46,0,31,32,0,0
37,0,82,0,34,-2,45,48,2,0
46,0,81,3,46,2,35,35,0,0
56,0,96,-3,54,0,40,42,2,0
40,3,89,-7,38,0,49,50,2,0
37,-1,77,5,0,18,40,77,36,0
55,-3,79,0,6,0,23,74,50,3
55,3,77,0,-22,0,21,100,78,3
45,0,81,-3,46,20,36,35,0,0
56,0,91,0,2,13,35,88,54,3
46,0,87,-1,46,-2,41,41,0,0
44,-1,97,2,44,3,53,53,0,0
56,0,97,0,46,2,41,50,10,3
37,0,76,0,26,-30,40,50,10,0
37,0,77,0,8,14,40,70,30,0
41,0,81,8,42,1,39,39,0,0
45,0,83,0,46,7,38,37,0,0
38,-4,86,0,38,0,48,47,0,0
56,0,80,-3,6,8,24,75,50,3
41,0,76,0,42,28,35,35,0,0
55,0,96,2,52,-4,41,44,4,3
49,0,83,-2,50,39,34,34,0,0
37,0,77,0,36,20,41,41,0,0
57,-4,83,2,56,0,25,26,0,0
45,-1,83,-4,44,0,38,39,2,0
56,4,82,0,54,-28,26,28,2,0
49,0,86,-2,50,-3,37,37,0,0
45,0,82,0,46,11,37,35,0,0
54,0,81,-1,54,-1,27,27,0,0
37,0,104,-2,24,23,67,81,14,0
49,0,84,0,46,-16,36,38,2,0
45,-1,77,0,44,0,32,33,0,0
55,0,96,0,44,-2,41,52,12,3
39,0,77,2,38,0,37,38,0,0
49,-3,78,0,46,-29,29,32,2,0
56,0,91,0,-4,-4,35,96,62,3
51,0,87,-2,52,15,36,35,0,0
56,0,81,0,-6,-10,25,88,64,3
37,0,106,0,28,10,68,77,8,0
47,0,86,-2,46,-3,38,39,0,0
44,2,76,0,44,6,31,32,0,0
51,0,79,0,50,-15,27,30,2,0
37,1,75,0,26,0,38,49,12,0
37,0,108,0,36,9,71,72,0,0
56,0,96,-2,54,12,40,42,2,0
38,2,77,0,38,0,39,39,0,0
45,0,82,1,44,-11,37,38,2,0
37,0,79,0,8,-25,42,71,28,0
80,0,84,0,-32,24,4,117,114,4
37,-42,76,0,36,0,39,40,2,2
42,0,79,-1,42,0,36,37,2,0
37,3,94,0,8,-11,57,86,30,0
37,-5,91,0,6,-2,53,86,32,0
46,-1,86,-3,44,-36,40,42,2,0
41,0,77,-4,42,18,37,36,0,0
56,4,98,0,44,-29,42,54,12,3
41,1,78,0,42,5,37,37,0,0
37,0,105,-3,24,0,68,82,14,0
51,-5,82,0,50,-16,31,33,2,0
37,0,79,0,36,1,41,43,2,0
39,1,79,3,38,0,39,40,0,0
37,0,78,0,0,-11,42,78,36,0
45,0,81,0,46,21,35,34,0,0
44,0,86,0,44,6,43,42,0,0
43,-2,76,2,42,-15,33,35,2,0
53,0,104,8,54,12,51,49,0,0
37,0,105,0,34,26,68,71,4,0
44,-3,83,0,44,5,40,39,0,0
37,-1,80,0,30,-20,43,49,6,0
47,0,86,-5,46,0,39,39,0,0
55,1,84,0,54,-1,29,30,2,0
53,0,78,0,52,-26,25,26,2,0
55,0,81,0,-20,6,26,102,76,3
49,0,79,0,46,-13,30,32,2,0
50,-2,78,-3,50,0,28,29,2,0
50,-1,78,2,50,0,28,29,2,0
37,-1,83,0,34,6,46,50,4,0
53,1,84,0,52,-11,31,32,2,0
55,0,80,0,-2,0,25,83,58,3
44,-2,93,-2,44,0,49,49,0,0
37,0,78,0,38,16,41,39,0,0
43,-3,89,0,42,0,46,48,2,0
43,0,102,0,42,-21,59,61,2,0
80,0,84,6,-24,11,4,110,106,4
56,0,78,0,12,-10,22,65,42,3
55,0,92,0,26,-5,36,66,30,3
44,0,84,0,44,7,40,41,0,0
49,2,81,0,50,15,33,32,0,0
55,0,77,0,-2,17,21,79,58,3
37,0,79,0,26,-11,42,54,12,0
55,0,82,3,-10,0,26,92,66,3
82,-3,86,-1,-40,0,5,128,124,4
51,-1,83,0,50,-9,32,34,2,0
41,0,82,-4,38,-8,41,43,2,0
37,0,75,0,26,23,38,49,12,0
37,0,77,0,20,17,40,57,16,0
49,0,80,0,50,6,31,31,0,0
43,0,83,0,44,31,39,39,0,0
41,0,82,0,38,-17,41,43,2,0
57,0,84,-1,56,0,27,28,0,0
55,0,95,0,38,-7,40,57,16,3
43,0,89,5,42,0,46,48,2,0
105,6,106,2,70,0,1,36,34,4
44,2,77,0,44,14,33,33,0,0
50,-2,85,0,50,0,35,36,0,0
43,0,81,-2,42,0,37,39,2,0
56,0,80,-2,20,-8,24,59,36,3
45,0,76,0,46,23,30,29,0,0
51,-2,77,0,52,0,26,26,0,0
41,0,82,0,42,7,41,41,0,0
41,0,79,1,42,4,38,38,0,0
37,0,77,0,28,14,40,48,8,0
55,0,77,0,-28,5,22,106,84,3
37,0,92,0,6,-1,55,86,32,0
56,2,98,0,44,-19,42,54,12,3
39,0,81,0,38,0,43,43,0,0
55,0,93,1,20,-2,37,72,34,3
37,0,90,-2,36,0,52,53,2,0
41,0,86,-6,38,-12,46,48,2,0
49,0,86,0,46,-6,38,40,2,0
40,4,84,0,38,0,44,45,2,0
58,-1,80,-5,56,0,22,23,0,0
53,5,86,-2,52,0,33,34,2,0
46,-5,80,0,46,0,34,34,0,0
42,-1,97,4,42,0,55,56,0,0
56,1,80,3,-4,0,24,85,62,3
56,-1,88,0,56,19,32,31,0,0
55,0,77,0,38,-7,22,39,16,3
103,-5,104,-4,72,15,1,32,30,4
